gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1450647272																										23522116										CC0_1_0			2016-09-20T03:38Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522116				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				40a7d48e-9fdc-48a1-98cc-fc8873d27a13	MAJC0002353		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647271																										23232935										CC0_1_0			2016-09-12T17:27Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23232935				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				1f4dc2ca-d04b-43b5-94e0-40f0b471dd7b	MAJC0002245		M. Andrew Johnston					ADULT																							2013-09-08T02:00Z		251		2013	9	8	8-IX-2013															MX	Sonora	Sierra La Purica		Rancho Viejo		2450m						30.5489	-109.7506									Dylan Cooper			Label																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes arcuata Casey								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		arcuata		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2450.0						TAXON_MATCH_FUZZY;IDENTIFIED_DATE_UNLIKELY		true	false	9198160	1	54	216	1470	7857	4724278		9198160	Eleodes arcuata	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	false
1450647270																										23524393										CC0_1_0			2016-09-28T19:01Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524393				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				4758d829-3cb4-4d77-93ac-25c569443798	MAJC0002402		M. Andrew Johnston					ADULT																							1970-06-27T01:00Z		178		1970	6	27	27-June-70															US	Arizona	Pima County		Madera Canyon, Sta Rita Mts								31.725088	-110.880087	3036.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647269																										23233047										CC0_1_0			2016-09-12T19:35Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23233047				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				f8cb0c4f-b5c7-4ad7-a707-2971424023b8	MAJC0002282		W.W. Wade					ADULT																							1965-08-09T01:00Z		221		1965	8	9	VIII-9-65															US	Arizona	Cruz County		Patagonia								31.539538	-110.756196	1957.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647268																										23522115										CC0_1_0			2016-09-20T03:38Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522115				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				0b68843b-dd0d-48d3-94c7-388e6d474f21	MAJC0002352		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647267																										23524389										CC0_1_0			2016-09-28T19:00Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524389				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				a4699cdc-5491-489d-8a0d-2d6df69647c9	MAJC0002401		M. Andrew Johnston					ADULT																							1970-06-27T01:00Z		178		1970	6	27	27-June-70															US	Arizona	Pima County		Madera Canyon, Sta Rita Mts								31.725088	-110.880087	3036.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647266																										23233045										CC0_1_0			2016-09-12T19:33Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23233045				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				3401a7c5-789a-4754-adee-7581214c4227	MAJC0002281		W.W. Wade					ADULT																							1965-08-09T01:00Z		221		1965	8	9	VIII-9-65															US	Arizona	Cruz County		Patagonia								31.539538	-110.756196	1957.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647265																										23522114										CC0_1_0			2016-09-20T03:37Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522114				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				e67ccae9-f1cd-42d5-8a6c-7e05b651ace4	MAJC0002351		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY	STILLIMAGE	true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647264																										23524380										CC0_1_0			2016-09-28T18:57Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524380				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				042552d1-57d9-4015-884c-bcfea4fda8c4	MAJC0002400		M. Andrew Johnston					ADULT																							1970-06-27T01:00Z		178		1970	6	27	27-June-70															US	Arizona	Pima County		Madera Canyon, Sta Rita Mts								31.725088	-110.880087	3036.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647263																										23233040										CC0_1_0			2016-09-12T19:22Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23233040				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				ff5a5fc0-1e70-4774-a735-c5abc7b5146b	MAJC0002279		M. Andrew Johnston					ADULT																							1966-09-01T01:00Z		244		1966	9	1	IX-1-66															US	Arizona	Cochise County		Huachuca Mountains Ash Canyon		5400m						31.488986	-110.408137	301.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	5400.0						IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647262																										23522113										CC0_1_0			2016-09-20T03:37Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522113				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				066cecab-09f3-4709-8d94-2626d6c1cad2	MAJC0002350		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647261																										23233036										CC0_1_0			2016-09-12T19:17Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23233036				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				8af5ce2d-4e45-40b7-8d29-fd5341c24b38	MAJC0002280		M. Andrew Johnston					ADULT																							2013-09-08T02:00Z		251		2013	9	8	8-IX-2013															US	Estado Sonora	Sierra La Purica		Rancho Viejo		2450m						30.5489	-109.7506									Dylan Cooper			Label																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2450.0						COUNTRY_COORDINATE_MISMATCH;IDENTIFIED_DATE_UNLIKELY		true	true	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647260																										23522112										CC0_1_0			2016-09-20T03:36Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522112				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				4d96e367-f3ea-4a63-a194-439637376ff0	MAJC0002349		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450647259																										23233035										CC0_1_0			2016-09-12T19:15Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23233035				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				125e876a-2834-453a-a95f-6d141e6be563	MAJC0002278		M. Andrew Johnston					ADULT																							2013-09-07T02:00Z		250		2013	9	7	7-IX-2013															US	Estado Sonora	Sierra La Purica		Rancho Viejo		1660m						30.5323	-109.7229									Dylan Cooper			Label																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1660.0						COUNTRY_COORDINATE_MISMATCH;IDENTIFIED_DATE_UNLIKELY	STILLIMAGE	true	true	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542687																										23228298										CC0_1_0			2016-09-07T20:33Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228298				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				41ddbe92-abaa-42c6-9f33-7749dd979bfb	MAJC0002242		M. Andrew Johnston					ADULT																							2015-03-11T01:00Z		70		2015	3	11	11-III-2015															US	Arizona	Santa Cruz County		1 mi. West of Pena Blanca		3900ft						31.388	-111.096									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1189.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542686																										23228294										CC0_1_0			2016-09-07T20:14Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228294				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				e69b1a2e-fd4b-4889-b76b-d0d5e60ca0b9	MACJ0002238		M. Andrew Johnston					ADULT																							2015-03-11T01:00Z		70		2015	3	11	11-III-2015															US	Arizona	Santa Cruz County		1 mi. West of Pena Blanca		3900ft						31.388	-111.096									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1189.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542685																										23228296										CC0_1_0			2016-09-07T20:17Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228296				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				ea559e76-bb61-4a91-a7cd-83d6bb8a3730	MAJC0002240		M. Andrew Johnston					ADULT																							2015-03-11T01:00Z		70		2015	3	11	11-III-2015															US	Arizona	Santa Cruz County		1 mi. West of Pena Blanca		3900ft						31.388	-111.096									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1189.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542684																										23228245										CC0_1_0			2016-09-07T18:40Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228245				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				a527c22c-945f-42c4-8dbf-5a2dcbd01c46	MAJC0002220		Rolf L. Aalbu																Trap #10												1988-06-20T02:00Z		172	-31	1988	6	20	VI-20 to XI-27 1988		Antifreeze pit trap													US	California	San Bernardino County		Pvovidence mountains state recreation area, Medicine Cave survey								34.9287	-115.5136									Dylan Cooper			SCAN																								M.A. Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542683																										23228299										CC0_1_0			2016-09-07T21:00Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228299				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				e2383e21-5869-430a-9510-3fd546ae1f21	MAJC0002243		M. Andrew Johnston					ADULT																							2015-03-11T01:00Z		70		2015	3	11	11-III-2015															US	Arizona	Santa Cruz County		1 mi. West of Pena Blanca		3900ft						31.388	-111.096									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1189.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542682																										23228285										CC0_1_0			2016-09-07T19:58Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228285				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				33605f65-5d3d-4af4-86cc-af2f73cb8adb	MAJC0002232	361	Derham Giuliani					ADULT																							1996-03-25T01:00Z		85	-31	1996	3	25	25 March 1996															US	California	Inyo County		Inyo Mountains Union Wash 13km NorthEast Lone Pine		2000m						36.704544	-118.03516	210.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2000.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542681																										23228292										CC0_1_0			2016-09-07T20:13Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228292				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				31933538-4025-4888-b37c-aed2f051b8da	MAJC0002236		M. Andrew Johnston					ADULT																							2015-03-11T01:00Z		70		2015	3	11	11-III-2015															US	Arizona	Santa Cruz County		1 mi. West of Pena Blanca		3900ft						31.388	-111.096									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1189.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1306542680																										23228260										CC0_1_0			2016-09-07T19:16Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228260				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				287b0e36-280b-4d07-a9d0-d898aca07427	MAJC0002225	166	Derham Giuliani					ADULT																							1993-04-14T02:00Z		104	-31	1993	4	14	14 April 1993		Antifreeze pit trap													US	California	Inyo County		Pine Creek 24 km West Bishop		1900m						37.433396	-118.569364	6628.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1900.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
