gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1450648288																										23777718													2016-11-16 23:51:47			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777718				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b428941a-d772-4a7c-a966-72cd10c8cd73	MAJC0002880		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		20 mi. NW of Moab		1620		1620m								38.693	-109.878	WGS84				38.693, -109.878								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450648287																										23781129													2016-11-29 12:10:40			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781129				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				77eaa451-f92a-40cb-a836-0533276bd33e	MAJC0003074	558	Ernest Anderson					Adult																								2000-06-03		155		2000	6	3	3 June 2000															USA		Oregon	Malheur		40 km NW of Burns Junction, Duck Pond Ridge Road, Near Highway 78		1150		1150m								43.056689	-118.191953	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes nigrinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus				LeConte, 1858					
1450648286																										25839167													2017-01-27 14:29:01			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839167				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				43b5c6fb-ec61-4f4d-97d3-401162d7ec4c	MAJCTC00574		M. Andrew Johnston					Adult						S1-H6																		2016-06-02		154		2016	6	2	2.VI.2016															USA		California	Inyo		Saline Valley Dunes		380		380m								36.759	-117.867	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Eusattus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus											
1450648285																										25838611													2017-01-27 14:23:48			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838611				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				759640ab-210f-4d1f-9725-a79de6e3149e	MAJCTC00552		W. B. Warner					Adult						S1-F3																		2016-05-12		133		2016	5	12	12.V.2016															USA		California	Calaveras		Calaveras Big Tree S P												38.278968	-120.296395	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Blapylis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Blapylis						Horn, 1870					
1450648284																										23778746													2016-11-18 16:25:33			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778746				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				389d8887-4676-4a69-bad8-bc00ef3d8e9a	MAJC0002929	397	Derham Giuliani																													1997-03-08		67		1997	3	8	8 March 1997															USA		California	Inyo		Big Pine Creek, Sierra Nevada Range		1800		1800m								37.125	-118.361	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes hirsutus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hirsutus				LeConte, 1861					
1450648283																										25846549													2017-02-02 19:16:08			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846549				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				848d2289-688c-4e6b-9bfd-2726ae66bf7c	MAJCTC00621		M. Andrew Johnston					Adult						B1-C4																		2016-02-22		53		2016	2	22	22.II.2016															USA		Arizona	La Paz		Dunes 17 Kilometers Northeast of Bouse		422		422m								34.059	-113.897	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Eleodes armatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		armatus				LeConte, 1851					
1450648282																										23779003													2016-11-18 19:39:25			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779003				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				9522e9a9-1075-4632-8f43-20eb05e348ac	MAJC0003000		A.D. Smith					Adult																								2011-05-14		134		2011	5	14	14 May 2011															United States		California	San Diego County		Oceanside Beach												33.1865	-117.3778	WGS84												Dylan Cooper			Label																								M. Andrew Johnston	2014												Eleodes nigropilosus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigropilosus				(LeConte, 1851)					
1450648281																										23779234													2016-11-21 15:12:43			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779234				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6450f0cd-2c0c-4d42-955b-a5884345eb65	MAJC0003027		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		20 mi NW Moab		1620		1620m								38.693	-109.878	WGS84												Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1450648280																										25835318													2017-01-20 18:26:08			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25835318				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a1a4c3dc-8e8a-4423-a84c-106b6c54a156	MAJCTC00501		M. Andrew Johnston; F. W. Skillman					Adult						S1-A2																		2016-06-24		176		2016	6	24	24.vi.2016															USA		Utah	Uintah		Diamond Mountain WMA [Wildlife Management Area]		2280		2280m								40.71	-109.204	WGS84				40.710, -109.204								Travis Hitchner			Label																								M. Andrew Johnston	2017												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450648279																										23777717													2016-11-16 23:51:13			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777717				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				0bb71fbe-cb85-4096-9919-57139cd64a82	MAJC0002879		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		20 mi. NW of Moab		1620		1620m								38.693	-109.878	WGS84				38.693, -109.878								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450648278																										25838610													2017-01-27 14:23:38			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838610				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				51294d7e-dc83-4f76-8c48-21b8a40da49a	MAJCTC00551		M. Andrew Johnston; F. W. Skillman					Adult						S1-F2																		2016-06-24		176		2016	6	24	24.VI.2016															USA		Utah	Uintah		Diamond Mountain WMA [Wildlife Management Area]		2280		2280m								40.71	-109.204	WGS84				40.710, -109.204								Travis Hitchner			Label																								M. Andrew Johnston	2017												Blapylis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Blapylis						Horn, 1870					
1450648277																										23781128													2016-11-29 12:10:02			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781128				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				8957ecfd-be1b-42fd-ab77-811dbd22662b	MAJC0003073	557	Ernest Anderson					Adult																								2000-06-03		155		2000	6	3	3 June 2000															USA		Oregon	Malheur		40 km NW of Burns Junction, Duck Pond Ridge Road, Near Highway 78		1150		1150m								43.056689	-118.191953	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes nigrinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus				LeConte, 1858					
1450648276																										25839144													2017-01-27 14:28:55			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839144				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b608ae8f-8729-4f9c-ae6c-c67fb45982da	MAJCTC00573		M. Andrew Johnston					Adult						S1-H5																		2016-03-05		65		2016	3	5	5.III.2016															USA		Arizona	Gila		Gisela, Tonto Creek		891		891m								34.0902	-111.2908	WGS84				34.0902 -111.2908								Travis Hitchner			Label																								M. Andrew Johnston	2017												Blapstinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Blapstinus											
1450648275																										25851629													2017-02-09 19:56:46			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25851629				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				30dab26d-ab08-4a67-ad12-6365e36d765d	MAJCTC00671		M. Andrew Johnston					Adult						B2-C3																		2014-08-23		235		2014	8	23	23-VIII-2014		Headlamping													USA		Arizona	Yavapai		Southwest Prescott		1737		5700ft								34.4576	-112.5199	WGS84																																							2017													Coelocnemis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Coelocnemis											
1450648274																										23778744													2016-11-18 16:24:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778744				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				60a0841c-bcef-4742-9e46-84df387a4d96	MAJC0002928	225	Derham Giuliani																													1993-04-14		104		1993	4	14	14 April 1993															USA		California	Inyo		Big Pine Creek, Sierra Nevada Range		1800		1800m								37.125	-118.361	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes hirsutus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hirsutus				LeConte, 1861					
1450648273																										25846548													2017-02-02 19:10:21			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846548				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e7cc30b7-b6c6-4a6e-a62c-64edf8b06fa0	MAJCTC00620		M. Andrew Johnston					Adult						B1-C3																		2016-06-01		153		2016	6	1	1.VI.2016															USA		California	Inyo		Mount Whitney		2530		2530m								36.5868	-118.2387	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Scotobaenus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Scotobaenus											
1450648272																										23779001													2016-11-18 19:38:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779001				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				1e78c057-8117-467a-82d9-4acba7c486d2	MAJC0002999		A.D. Smith					Adult																								2011-05-14		134		2011	5	14	14 May 2011															United States		California	San Diego County		Oceanside Beach												33.1865	-117.3778	WGS84												Dylan Cooper			Label																								M. Andrew Johnston	2014												Eleodes nigropilosus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigropilosus				(LeConte, 1851)					
1450648271																										23779194													2016-11-21 14:13:27			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779194				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e5572486-081b-4700-87fe-3e45ea7f9b68	MAJC0003026		M. Andrew Johnston																													2016-06-05		157		2016	6	5	5.VI.2016															USA		Oregon	Lake		Christmas Valley Dunes		1315		1315m								43.35	-120.39	WGS84												Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes pilosus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		pilosus				Horn, 1870					
1450648270																										23777716													2016-11-16 23:50:39			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777716				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				57064bc1-5b7e-4163-8a3a-fd448cc190cc	MAJC0002878		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		20 mi. NW of Moab		1620		1620m								38.693	-109.878	WGS84				38.693, -109.878								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450648269																										25835305													2017-01-20 16:39:27			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25835305				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				be9140bf-6618-4180-8cac-9567b7b56042	MAJCTC00500		M. Andrew Johnston					Adult						S1-A1																		2016-07-05		187		2016	7	5	5.VII.2016															USA		Arizona	Gila		Pinal Mountain Sulfide del Rey		1740		1740m								33.303	-110.862	WGS84												Travis Hitchner			Label																								M. Andrews Johnston	2017												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
